ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
26527,footslogger,NN,3,"0,2,1",{(foot)}{(slog)}>er>,"83,33333333",43,58389,"66,66666667",4,378,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
26528,footsloggers,NN,3,"0,2,1",{(foot)}{(slog)}>er>,"83,33333333",43,58389,"66,66666667",4,378,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
26732,fifteenths,NN,3,"0,2,1",{(five)(teen)}>th>,100,12,83688,"57,14285714",15,16279,"84,61538462",53,86685,2,"3,46E-05","0,0004634636181"
26829,firelighter,NN,3,"0,2,1",{(fire)}{(light)}>er>,"77,55102041",50,118119,"88,63636364",45,176000,"71,93136824",2274,4569119,2,"3,55E-05","0,02502703538"
26830,firelighters,NN,3,"0,2,1",{(fire)}{(light)}>er>,"77,55102041",50,118119,"88,63636364",45,176000,"71,93136824",2274,4569119,2,"3,55E-05","0,02502703538"
26842,firewatcher,NN,3,"0,2,1",{(fire)}{(watch)}>er>,"87,75510204",50,118119,"82,35294118",18,112901,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
26843,firewatchers,NN,3,"0,2,1",{(fire)}{(watch)}>er>,"87,75510204",50,118119,"82,35294118",18,112901,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
26946,flamethrowers,NN,3,"0,2,1",{(flame)}{(throw)}>er>,50,11,67077,"57,14285714",8,57224,"25,95688517",2274,4569119,2,"3,55E-05","0,02502703538"
27274,faultfinders,NN,3,"0,2,1",{(fault)}{(find)}>er>,50,11,27216,"83,33333333",7,435097,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
27276,faultfinder,NN,3,"0,2,1",{(fault)}{(find)}>er>,50,11,27216,"83,33333333",7,435097,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
27322,featherweights,NN,3,"0,2,1",{(feather)}{(weigh)>t>},20,6,5119,"52,17391304",24,56346,"52,08333333",49,133535,1,"2,25E-05","0,0004634636181"
27414,ethnographers,NN,3,"0,2,1",{(ethn)(graph)>er>},60,11,11895,60,116,198105,"49,84601848",2274,4569119,2,"3,55E-05","0,02502703538"
27415,ethnographic,JJ,3,"0,2,1",{(ethn)(graph)>ic>},20,11,11895,"45,2173913",116,198105,"43,92892399",1014,1472797,2,"2,78E-05","0,006334002781"
27419,ethnologists,NN,3,"0,2,1",{(ethn)(log)>ist>},80,11,11895,"80,37383178",215,380513,"76,35574837",462,382916,3,"6,27E-05","0,003707708945"
27429,etymologies,NN,3,"0,2,1",{(etymo)(log)>y>},0,4,830,"30,8411215",215,380513,"15,65392354",2486,3870233,1,"4,99E-05","0,02981615943"
27430,etymologists,NN,3,"0,2,1",{(etymo)(log)>ist>},100,4,830,"79,43925234",215,380513,"74,62039046",462,382916,3,"6,27E-05","0,003707708945"
27660,exogamy,NN,3,"0,2,1",{(exo)(gam)>y>},100,5,3767,80,16,2996,"56,01609658",2486,3870233,1,"4,99E-05","0,02981615943"
27926,entomologists,NN,3,"0,2,1",{(entomo)(log)>ist>},50,3,569,"51,86915888",215,380513,"46,4208243",462,382916,3,"6,27E-05","0,003707708945"
27982,EOSINOPHILIC,JJ,3,"0,2,1",{(eosino)(philo)>ic>},0,1,18,"75,86206897",30,53808,"74,13622902",1014,1472797,2,"2,78E-05","0,006334002781"
28016,eponymous,JJ,3,"0,2,1",{(ep)(nym)>ious>},0,1,138,"53,84615385",14,72688,"30,84415584",617,450833,4,"7,10E-05","0,004943611926"
28034,equinoctial,JJ,3,"0,2,1",{(equi)(noct)>al>},"81,63265306",50,127793,"66,66666667",4,746,"86,08391608",1431,4704731,2,"9,14E-06","0,006642978526"
28044,equivalences,NN,3,"0,2,1",{(equi)(val)>ance>},"20,40816327",50,127793,20,21,41544,"26,70807453",323,977837,4,"7,16E-06","0,001081415109"
28047,equivocated,VB,3,"0,2,1",{(equi)(voc)>ate>},"59,18367347",50,127793,"63,63636364",23,38814,"66,77350427",937,2569118,3,"2,65E-05","0,01050517534"
28048,equivocates,VB,3,"0,2,1",{(equi)(voc)>ate>},"59,18367347",50,127793,"63,63636364",23,38814,"66,77350427",937,2569118,3,"2,65E-05","0,01050517534"
28049,equivocating,VB|NN,3,"0,2,1",{(equi)(voc)>ate>},"59,18367347",50,127793,"63,63636364",23,38814,"66,77350427",937,2569118,3,"2,65E-05","0,01050517534"
28069,ergonomics,NN,3,"0,2,1",{(ergo)(nomin)>ics>},50,3,4114,"30,55555556",37,34420,"39,39393939",34,144919,3,"6,90E-06","0,0001544878727"
28120,escapologist,NN,3,"0,2,1",{(escape)(log)>ist>},"88,88888889",10,24633,"85,98130841",215,380513,"86,3340564",462,382916,3,"6,27E-05","0,003707708945"
28121,escapologists,NN,3,"0,2,1",{(escape)(log)>ist>},"88,88888889",10,24633,"85,98130841",215,380513,"86,3340564",462,382916,3,"6,27E-05","0,003707708945"
28122,escapology,NN,3,"0,2,1",{(escape)}(log)>y>,100,10,24633,"95,79439252",215,380513,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943"
28129,eschatology,NN,3,"0,2,1",{(eschato)(log)>y>},100,2,87,"74,29906542",215,380513,"40,88531187",2486,3870233,1,"4,99E-05","0,02981615943"
28206,elderflowers,NN,3,"0,2,1",{(elder)}{(flow)}>er>,100,4,14806,75,13,35371,"73,11922569",2274,4569119,2,"3,55E-05","0,02502703538"
28227,electrocutions,NN,3,"0,2,1",{(electro)(cute)}>ion>,"35,29411765",18,5624,"57,14285714",8,12341,"56,38297872",1599,6530204,3,"9,03E-06","0,009114784489"
28580,dumbwaiters,NN,3,"0,2,1",{(dumb)}{(wait)}>er>,100,9,18821,100,5,119150,"64,23229212",2274,4569119,2,"3,55E-05","0,02502703538"
28741,earthshakingly,RB,3,"0,2,1",{(earth)}{(shake)}>ly>,"89,47368421",20,77215,100,14,15045,"76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
28790,ecologist,NN,3,"0,2,1",{(eco)(log)>ist>},75,5,8106,"33,17757009",215,380513,"26,89804772",462,382916,3,"6,27E-05","0,003707708945"
28791,ecologists,NN,3,"0,2,1",{(eco)(log)>ist>},75,5,8106,"33,17757009",215,380513,"26,89804772",462,382916,3,"6,27E-05","0,003707708945"
28917,eggbeaters,NN,3,"0,2,1",{(egg)}{(beat)}>er>,80,6,25055,"66,66666667",19,58632,"52,26572811",2274,4569119,2,"3,55E-05","0,02502703538"
29010,doorkeepers,NN,3,"0,2,1",{(door)}{(keep)}>er>,"78,94736842",20,84216,"89,47368421",20,247711,"58,6449626",2274,4569119,2,"3,55E-05","0,02502703538"
29012,doorknockers,NN,3,"0,2,1",{(door)}{(knock)}>er>,"94,73684211",20,84216,100,7,15563,"74,30708315",2274,4569119,2,"3,55E-05","0,02502703538"
29118,doxology,NN,3,"0,2,1",{(doxo)(log)>y>},0,1,6,"85,98130841",215,380513,"60,44265594",2486,3870233,1,"4,99E-05","0,02981615943"
29218,dressmakers,NN,3,"0,2,1",{(dress)}{(make)}>er>,"35,71428571",15,27506,"61,53846154",40,1073485,"48,43818742",2274,4569119,2,"3,55E-05","0,02502703538"
29868,dipsomaniacs,NN,3,"0,2,1",{(dipso)(mania)>iac>},0,2,4,"73,33333333",16,2751,100,14,1568,3,"0,000637755102","0,0001544878727"
29871,dipsomaniac,NN,3,"0,2,1",{(dipso)(mania)>iac>},0,2,4,"73,33333333",16,2751,100,14,1568,3,"0,000637755102","0,0001544878727"
30035,disembarrassment,NN,3,"0,2,1",{(dis)}{(embarrass)}>ment>,75,5,22,100,4,8394,"97,21254355",288,1423689,4,"1,26E-05","0,002780781709"
30074,disforestation,NN,3,"0,2,1",{(dis)}{(forest)}>ion>,75,5,22,"71,42857143",15,22985,"97,55944931",1599,6530204,3,"9,03E-06","0,009114784489"
30241,dermatologists,NN,3,"0,2,1",{(derm)(log)>ist>},0,9,1100,"43,45794393",215,380513,"37,09327549",462,382916,3,"6,27E-05","0,003707708945"
30323,dessertspoonful,NN,3,"0,2,1",{(dessert)}{(spoon)}>ful>,100,3,1982,100,11,8846,"92,98245614",343,429561,3,"5,82E-05","0,003862196818"
30324,dessertspoonfuls,NN,3,"0,2,1",{(dessert)}{(spoon)}>ful>,100,3,1982,100,11,8846,"92,98245614",343,429561,3,"5,82E-05","0,003862196818"
30492,dichotomies,NN,3,"0,2,1",{(dicho)(tom)>y>},0,1,857,"7,142857143",15,67254,"12,79678068",2486,3870233,1,"4,99E-05","0,02981615943"
30511,dickybird,NN,3,"0,2,1",{(dick)>y>}{(bird)},80,6,21323,"73,64185111",2486,3870233,"4,99E-05","0,02981615943","85,71428571",22,38721,4
30512,dickybirds,NN,3,"0,2,1",{(dick)>y>}{(bird)},80,6,21323,"73,64185111",2486,3870233,"4,99E-05","0,02981615943","85,71428571",22,38721,4
30587,deerstalkers,NN,3,"0,2,1",{(deer)}{(stalk)}>er>,100,4,5401,100,4,5780,"61,28464584",2274,4569119,2,"3,55E-05","0,02502703538"
30772,deliverymen,NN,3,"0,2,1",{(deliver)}>y>{(men)},100,6,46873,"69,49698189",2486,3870233,"4,99E-05","0,02981615943","82,1656051",158,125014,3
30849,democratized,JJ|VB,3,"0,2,1",{(demo)(crat)}>ize>,90,11,83162,65,21,35528,"51,98135198",430,443161,3,"0,0001489300728","0,0101961996"
30850,democratizes,VB,3,"0,2,1",{(demo)(crat)}>ize>,90,11,83162,65,21,35528,"51,98135198",430,443161,3,"0,0001489300728","0,0101961996"
30851,democratizing,VB,3,"0,2,1",{(demo)(crat)}>ize>,90,11,83162,65,21,35528,"51,98135198",430,443161,3,"0,0001489300728","0,0101961996"
30854,demographers,NN,3,"0,2,1",{(demo)(graph)>er>},100,11,83162,"60,86956522",116,198105,"50,54993401",2274,4569119,2,"3,55E-05","0,02502703538"
30948,cytologist,NN,3,"0,2,1",{(cyto)(log)>ist>},75,5,107,"92,99065421",215,380513,"92,62472885",462,382916,3,"6,27E-05","0,003707708945"
30949,cytologists,NN,3,"0,2,1",{(cyto)(log)>ist>},75,5,107,"92,99065421",215,380513,"92,62472885",462,382916,3,"6,27E-05","0,003707708945"
30950,cytology,NN,3,"0,2,1",{(cyto)(log)>y>},25,5,107,"71,96261682",215,380513,"39,67806841",2486,3870233,1,"4,99E-05","0,02981615943"
31160,daydreamer,NN,3,"0,2,1",{(day)}{(dream)}>er>,"82,35294118",35,778343,"76,47058824",18,69240,"55,16937967",2274,4569119,2,"3,55E-05","0,02502703538"
31161,daydreamers,NN,3,"0,2,1",{(day)}{(dream)}>er>,"82,35294118",35,778343,"76,47058824",18,69240,"55,16937967",2274,4569119,2,"3,55E-05","0,02502703538"
31333,criminologist,NN,3,"0,2,1",{(crimin)(log)>ist>},"64,70588235",18,93592,"46,72897196",215,380513,"39,04555315",462,382916,3,"6,27E-05","0,003707708945"
31334,criminologists,NN,3,"0,2,1",{(crimin)(log)>ist>},"64,70588235",18,93592,"46,72897196",215,380513,"39,04555315",462,382916,3,"6,27E-05","0,003707708945"
31512,cryptographer,NN,3,"0,2,1",{(crypt)(graph)>er>},"71,42857143",8,11515,"46,08695652",116,198105,"37,43950726",2274,4569119,2,"3,55E-05","0,02502703538"
31513,cryptographers,NN,3,"0,2,1",{(crypt)(graph)>er>},"71,42857143",8,11515,"46,08695652",116,198105,"37,43950726",2274,4569119,2,"3,55E-05","0,02502703538"
31726,cosmologies,NN,3,"0,2,1",{(cosmo)(log)>y>},"7,692307692",14,10553,"21,96261682",215,380513,"11,62977867",2486,3870233,1,"4,99E-05","0,02981615943"
31729,cosmopolite,NN|JJ,3,"0,2,1",{(cosmo)(pol)>ite>},"84,61538462",14,10553,"88,23529412",18,25765,"88,63636364",45,228495,3,"8,75E-06","0,0003089757454"
31730,cosmopolites,NN,3,"0,2,1",{(cosmo)(pol)>ite>},"84,61538462",14,10553,"88,23529412",18,25765,"88,63636364",45,228495,3,"8,75E-06","0,0003089757454"
31808,counteractions,NN,3,"0,2,1",(counter){(act)}>ion>,"55,17241379",30,50249,"82,75862069",59,716577,"80,85106383",1599,6530204,3,"9,03E-06","0,009114784489"
31811,counterattacker,NN,3,"0,2,1",(counter){(attack)}>er>,"89,65517241",30,50249,100,4,83438,"76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
31812,counterattackers,NN,3,"0,2,1",(counter){(attack)}>er>,"89,65517241",30,50249,100,4,83438,"76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
31815,counterattractions,NN,3,"0,2,1",(counter){(attract)}>ion>,100,30,50249,100,7,32512,"97,55944931",1599,6530204,3,"9,03E-06","0,009114784489"
31841,counteroffensives,NN,3,"0,2,1",(counter){(offense)}>ive>,"44,82758621",30,50249,"71,42857143",8,21131,"66,32124352",580,1037354,3,"1,74E-05","0,002780781709"
31920,cowcatchers,NN,3,"0,2,1",{(cow)}{(catch)}>er>,85,21,17319,"91,66666667",13,32266,"76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
32168,contraindication,NN,3,"0,2,1",(contra){(indicate)}>ion>,"29,62962963",28,38273,80,6,74032,"45,24405507",1599,6530204,3,"9,03E-06","0,009114784489"
32169,contraindications,NN,3,"0,2,1",(contra){(indicate)}>ion>,"29,62962963",28,38273,80,6,74032,"45,24405507",1599,6530204,3,"9,03E-06","0,009114784489"
32172,contrapuntal,JJ,3,"0,2,1",{(contra)(punt)>al>},"55,55555556",28,38273,"66,66666667",4,1197,"69,51048951",1431,4704731,2,"9,14E-06","0,006642978526"
32184,contravention,NN,3,"0,2,1",{(contra)(vene)}>ion>,"48,14814815",28,38273,"62,5",9,12237,"64,58072591",1599,6530204,3,"9,03E-06","0,009114784489"
32185,contraventions,NN,3,"0,2,1",{(contra)(vene)}>ion>,"48,14814815",28,38273,"62,5",9,12237,"64,58072591",1599,6530204,3,"9,03E-06","0,009114784489"
32200,controvertible,JJ,3,"0,2,1",{(contra)(vert)}>able>,"88,88888889",28,38273,84,26,60266,"86,68197474",872,1227992,4,"3,18E-05","0,006025027035"
32344,copyholder,NN,3,"0,2,1",{(copy)}{(hold)}>er>,"83,33333333",13,235770,"93,10344828",30,140327,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
32345,copyholders,NN,3,"0,2,1",{(copy)}{(hold)}>er>,"83,33333333",13,235770,"93,10344828",30,140327,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
32351,copywriters,NN,3,"0,2,1",{(copy)}{(write)}>er>,50,13,235770,"57,89473684",20,938692,"35,59172899",2274,4569119,2,"3,55E-05","0,02502703538"
32575,concertgoer,NN,3,"0,2,1",{(concert)}{(go)}>er>,50,7,16902,"47,61904762",22,822596,"64,23229212",2274,4569119,2,"3,55E-05","0,02502703538"
32576,concertgoers,NN,3,"0,2,1",{(concert)}{(go)}>er>,50,7,16902,"47,61904762",22,822596,"64,23229212",2274,4569119,2,"3,55E-05","0,02502703538"
33118,colourfastness,NN,3,"0,2,1",{(color)}{(fast)}>ness>,"71,42857143",15,127890,"81,81818182",12,150023,"67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
33252,companionway,NN,3,"0,2,1",{(compan)>ion>}{(way)},100,9,252682,"82,85356696",1599,6530204,"9,03E-06","0,009114784489","75,80645161",63,727683,3
33253,companionways,NN,3,"0,2,1",{(compan)>ion>}{(way)},100,9,252682,"82,85356696",1599,6530204,"9,03E-06","0,009114784489","75,80645161",63,727683,3
33261,chronologies,NN,3,"0,2,1",{(chrono)(log)>y>},"16,66666667",19,20700,"15,42056075",215,380513,"8,571428571",2486,3870233,1,"4,99E-05","0,02981615943"
33292,churchgoer,NN,3,"0,2,1",{(church)}{(go)}>er>,"33,33333333",7,56630,"33,33333333",22,822596,"53,49758029",2274,4569119,2,"3,55E-05","0,02502703538"
33294,churchwardens,NN,3,"0,2,1",{(church)}{(ward)}>en>,"83,33333333",7,56630,"88,88888889",10,27534,"93,10344828",204,655590,2,"1,68E-05","0,0016993666"
33431,clapperboards,NN,3,"0,2,1",{(clap)}>er>{(board)},100,7,2271,"87,1975363",2274,4569119,"3,55E-05","0,02502703538","94,64285714",57,163026,5
33520,cliffhangers,NN,3,"0,2,1",{(cliff)}{(hang)}>er>,50,3,6924,"35,71428571",15,40346,"28,37659481",2274,4569119,2,"3,55E-05","0,02502703538"
33630,coachbuilder,NN,3,"0,2,1",{(coach)}{(build)}>er>,"83,33333333",7,14082,100,13,121790,"76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
33631,coachbuilders,NN,3,"0,2,1",{(coach)}{(build)}>er>,"83,33333333",7,14082,100,13,121790,"76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
33642,coalbunker,NN,3,"0,2,1",{(coal)}{(bunk)}>er>,"57,14285714",8,5311,100,7,4455,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33643,coalbunkers,NN,3,"0,2,1",{(coal)}{(bunk)}>er>,"57,14285714",8,5311,100,7,4455,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33664,chapelgoer,NN,3,"0,2,1",{(chapel)}{(go)}>er>,100,2,2966,"85,71428571",22,822596,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33665,chapelgoers,NN,3,"0,2,1",{(chapel)}{(go)}>er>,100,2,2966,"85,71428571",22,822596,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33777,checkerboards,NN,3,"0,2,1",{(check)}>er>{(board)},"85,71428571",15,247357,"41,3550374",2274,4569119,"3,55E-05","0,02502703538","51,78571429",57,163026,5
33926,chimneysweeper,NN,3,"0,2,1",{(chimney)}{(sweep)}>er>,"33,33333333",7,636,100,8,8052,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33927,chimneysweepers,NN,3,"0,2,1",{(chimney)}{(sweep)}>er>,"33,33333333",7,636,100,8,8052,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
33950,chiropodist,NN,3,"0,2,1",{(chiro)(podo)>ist>},"66,66666667",4,691,"81,25",17,13943,"82,21258134",462,382916,3,"6,27E-05","0,003707708945"
33951,chiropodists,NN,3,"0,2,1",{(chiro)(podo)>ist>},"66,66666667",4,691,"81,25",17,13943,"82,21258134",462,382916,3,"6,27E-05","0,003707708945"
33952,chiropody,NN,3,"0,2,1",{(chiro)(podo)>y>},100,4,691,100,17,13943,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943"
33953,chiropractors,NN,3,"0,2,1",{(chiro)(pract)>or>},0,4,691,40,21,100783,"48,95833333",289,937614,2,"9,60E-06","0,001390390854"
33954,chiropractic,JJ,3,"0,2,1",{(chiro)(pract)>ic>},"33,33333333",4,691,50,21,100783,"36,52517275",1014,1472797,2,"2,78E-05","0,006334002781"
34493,campanologist,NN,3,"0,2,1",{(campan)(log)>ist>},100,2,4,"95,79439252",215,380513,"95,66160521",462,382916,3,"6,27E-05","0,003707708945"
34494,campanologists,NN,3,"0,2,1",{(campan)(log)>ist>},100,2,4,"95,79439252",215,380513,"95,66160521",462,382916,3,"6,27E-05","0,003707708945"
34495,campanology,NN,3,"0,2,1",{(campan)(log)>y>},0,2,4,"89,71962617",215,380513,"63,54124748",2486,3870233,1,"4,99E-05","0,02981615943"
34687,carbohydrates,NN,3,"0,2,1",(carbo){(hydro)>ate>},0,1,1485,"3,703703704",28,8772,"25,32051282",937,2569118,3,"2,65E-05","0,01050517534"
34726,cardsharpers,NN,3,"0,2,1",{(card)}{(sharp)}>er>,100,7,474260,100,10,18869,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
34734,caretakers,NN,3,"0,2,1",{(care)}{(take)}>er>,"36,36363636",12,174627,"16,66666667",31,614526,"8,798944127",2274,4569119,2,"3,55E-05","0,02502703538"
34736,careworn,JJ,3,"0,2,1",{(care)}{(wore)}>n>,100,12,174627,"87,5",9,13946,"94,63087248",150,714837,1,"1,12E-05","0,001235902982"
34797,carpetbaggers,NN,3,"0,2,1",{(carpet)}{(bag)}>er>,50,3,10905,36,26,30703,"50,54993401",2274,4569119,2,"3,55E-05","0,02502703538"
34811,carriageway,NN,3,"0,2,1",{(carry)>age>}{(way)},"88,88888889",10,107110,"82,71604938",82,257400,"1,94E-05","0,0007724393635","75,80645161",63,727683,3
34812,carriageways,NN,3,"0,2,1",{(carry)>age>}{(way)},"88,88888889",10,107110,"82,71604938",82,257400,"1,94E-05","0,0007724393635","75,80645161",63,727683,3
34832,cartographers,NN,3,"0,2,1",{(cart)(graph)>er>},"11,11111111",10,10341,"36,52173913",116,198105,"32,86405631",2274,4569119,2,"3,55E-05","0,02502703538"
34834,cartography,NN,3,"0,2,1",{(cart)(graph)>y>},"22,22222222",10,10341,"39,13043478",116,198105,"22,81690141",2486,3870233,1,"4,99E-05","0,02981615943"
34838,bullheadedly,RB,3,"0,2,1",{(bull)}{(head)}>ly>,"94,11764706",18,25975,"91,75257732",98,230581,"86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
34839,bullheadedness,NN,3,"0,2,1",{(bull)}{(head)}>ness>,"76,47058824",18,25975,"82,4742268",98,230581,"55,87761675",1243,181553,4,"0,0005838515475","0,01637571451"
34850,BULLWHACKERS,NN,3,"0,2,1",{(bull)}{(whack)}>er>,"82,35294118",18,25975,100,5,2859,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
35010,bushwhackers,NN,3,"0,2,1",{(bush)}{(whack)}>er>,"36,36363636",12,13139,50,5,2859,"57,41311043",2274,4569119,2,"3,55E-05","0,02502703538"
35013,bushwhacker,NN,3,"0,2,1",{(bush)}{(whack)}>er>,"36,36363636",12,13139,50,5,2859,"57,41311043",2274,4569119,2,"3,55E-05","0,02502703538"
35095,cabdrivers,NN,3,"0,2,1",{(cab)}{(drive)}>er>,"42,85714286",8,4280,100,6,369466,"56,9291685",2274,4569119,2,"3,55E-05","0,02502703538"
35120,cacophonies,NN,3,"0,2,1",{(caco)(phone)>y>},0,3,222,"33,33333333",7,2146,"28,32997988",2486,3870233,1,"4,99E-05","0,02981615943"
35222,calligrapher,NN,3,"0,2,1",{(calli)(graph)>er>},50,3,227,"62,60869565",116,198105,"51,29784426",2274,4569119,2,"3,55E-05","0,02502703538"
35223,calligraphist,NN,3,"0,2,1",{(calli)(graph)>ist>},100,3,227,"94,7826087",116,198105,"95,66160521",462,382916,3,"6,27E-05","0,003707708945"
35224,calligraphists,NN,3,"0,2,1",{(calli)(graph)>ist>},100,3,227,"94,7826087",116,198105,"95,66160521",462,382916,3,"6,27E-05","0,003707708945"
35290,breadwinners,NN,3,"0,2,1",{(bread)}{(win)}>er>,"45,45454545",12,9854,"72,72727273",12,120882,"43,68675759",2274,4569119,2,"3,55E-05","0,02502703538"
35317,breathtakingly,RB,3,"0,2,1",{(breath)}{(take)}>ly>,50,13,28749,"76,66666667",31,614526,"39,10942354",2898,3857999,2,"4,48E-05","0,02672640198"
35423,broadmindedly,RB,3,"0,2,1",{(broad)}{(mind)}>ly>,"94,11764706",18,48339,100,16,180991,"86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
35424,broadmindedness,NN,3,"0,2,1",{(broad)}{(mind)}>ness>,"64,70588235",18,48339,80,16,180991,"25,52334944",1243,181553,4,"0,0005838515475","0,01637571451"
35624,bulldozers,NN,3,"0,2,1",{(bull)}{(doze)}>er>,"35,29411765",18,25975,20,6,1312,"26,4408271",2274,4569119,2,"3,55E-05","0,02502703538"
35630,bullfighters,NN,3,"0,2,1",{(bull)}{(fight)}>er>,"52,94117647",18,25975,"63,63636364",12,91775,"53,71755389",2274,4569119,2,"3,55E-05","0,02502703538"
35658,boilersuit,NN,3,"0,2,1",{(boil)}>er>{(suit)},100,6,11861,"87,1975363",2274,4569119,"3,55E-05","0,02502703538",100,16,52583,4
35659,boilersuits,NN,3,"0,2,1",{(boil)}>er>{(suit)},100,6,11861,"87,1975363",2274,4569119,"3,55E-05","0,02502703538",100,16,52583,4
35711,bondholders,NN,3,"0,2,1",{(bond)}{(hold)}>er>,"66,66666667",4,27824,"41,37931034",30,140327,"39,33128025",2274,4569119,2,"3,55E-05","0,02502703538"
35718,bonesetters,NN,3,"0,2,1",{(bone)}{(set)}>er>,100,27,31548,100,24,474416,"87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
35719,boneshakers,NN,3,"0,2,1",{(bone)}{(shake)}>er>,"73,07692308",27,31548,"92,30769231",14,15045,"71,93136824",2274,4569119,2,"3,55E-05","0,02502703538"
35760,bookbinderies,NN,3,"0,2,1",{(book)}{(bind)}>ory>,"98,07692308",53,351390,100,11,22037,"95,77464789",356,725186,3,"2,62E-05","0,002935269581"
35761,bookbinders,NN,3,"0,2,1",{(book)}{(bind)}>er>,"71,15384615",53,351390,70,11,22037,"52,92564892",2274,4569119,2,"3,55E-05","0,02502703538"
35767,bookkeepers,NN,3,"0,2,1",{(book)}{(keep)}>er>,"21,15384615",53,351390,"15,78947368",20,247711,"19,79762429",2274,4569119,2,"3,55E-05","0,02502703538"
35768,bookmaker,NN,3,"0,2,1",{(book)}{(make)}>er>,50,53,351390,"46,15384615",40,1073485,"40,78310603",2274,4569119,2,"3,55E-05","0,02502703538"
35769,bookmakers,NN,3,"0,2,1",{(book)}{(make)}>er>,50,53,351390,"46,15384615",40,1073485,"40,78310603",2274,4569119,2,"3,55E-05","0,02502703538"
35770,bookmarker,NN,3,"0,2,1",{(book)}{(mark)}>er>,"90,38461538",53,351390,"82,14285714",29,181577,"71,93136824",2274,4569119,2,"3,55E-05","0,02502703538"
35771,bookmarkers,NN,3,"0,2,1",{(book)}{(mark)}>er>,"90,38461538",53,351390,"82,14285714",29,181577,"71,93136824",2274,4569119,2,"3,55E-05","0,02502703538"
35776,booksellers,NN,3,"0,2,1",{(book)}{(sell)}>er>,"28,84615385",53,351390,25,9,142434,"23,80114386",2274,4569119,2,"3,55E-05","0,02502703538"
36048,biographic,JJ,3,"0,2,1",{(bio)(graph)>ic>},"79,31034483",30,41459,"61,73913043",116,198105,"62,48766041",1014,1472797,2,"2,78E-05","0,006334002781"
